4.05,404,47,37,886,718,600
4.06,405,48,37,892,723,600
4.07,406,51,40,896,726,600
4.08,407,52,40,902,730,600
4.09,408,58,43,907,734,600
4.1,409,59,43,913,738,600
4.11,410,66,48,918,742,600
4.12,411,66,47,924,746,600
4.13,412,73,52,929,750,600
4.14,413,72,51,935,754,600
4.15,414,75,55,940,758,600
4.16,415,73,53,946,762,600
4.17,416,74,54,952,766,600
4.18,417,72,53,957,770,600
4.19,418,72,53,963,774,600
4.2,419,72,52,968,778,600
4.21,420,71,51,974,782,600
4.22,421,71,52,979,786,600
4.23,422,70,51,985,790,600
4.24,423,71,52,990,794,600
4.25,424,70,51,996,798,600
4.26,425,73,54,1001,802,600
4.27,426,71,52,1007,806,600
4.28,427,75,54,1012,810,600
4.29,428,73,52,1018,814,600
4.3,429,76,56,1023,818,600
4.31,430,74,55,1028,822,600
4.32,431,76,57,1034,826,600
4.33,432,74,55,1039,830,600
4.34,433,75,56,1045,834,600
4.35,434,73,54,1050,838,600
4.36,435,72,54,1056,843,600
4.37,436,71,53,1060,846,600
4.38,437,70,52,1067,851,600
4.39,438,70,51,1071,854,600
4.4,439,68,50,1078,859,600
4.41,440,69,50,1082,862,600
4.42,441,67,49,1089,867,600
4.43,442,70,51,1094,870,600
4.44,443,68,49,1100,875,600
4.45,444,72,51,1105,878,600
4.46,445,71,51,1111,883,600
4.47,446,75,54,1116,887,600
4.48,447,73,53,1122,891,600
4.49,448,76,56,1127,895,600
4.5,449,74,55,1133,898,600
4.51,450,76,56,1138,903,600
4.52,451,74,54,1144,906,600
4.53,452,74,55,1149,911,600
4.54,453,72,54,1154,914,600
4.55,454,71,54,1160,919,600
4.56,455,71,53,1165,923,600
4.57,456,69,52,1171,927,600
4.58,457,70,52,1176,931,600
4.59,458,69,51,1182,936,600
4.6,459,71,52,1187,939,600
4.61,460,70,51,1193,943,600
4.62,461,73,53,1198,947,600
4.63,462,71,52,1204,951,600
4.64,463,75,54,1210,955,600
4.65,464,73,52,1215,959,600
4.66,465,76,55,1221,963,600
4.67,466,75,54,1225,967,600
4.68,467,76,56,1232,971,600
4.69,468,74,54,1236,975,600
4.7,469,75,55,1243,980,600
4.71,470,73,53,1247,983,600
4.72,471,73,53,1254,988,600
4.73,472,72,52,1258,991,600
4.74,473,71,51,1265,996,600
4.75,474,71,50,1269,999,600
4.76,475,70,49,1276,1004,600
4.77,476,72,49,1280,1007,600
4.78,477,70,48,1287,1012,600
4.79,478,73,50,1291,1015,600
4.8,479,71,49,1298,1020,600
4.81,480,75,52,1302,1024,600
4.82,481,73,51,1308,1028,600
4.83,482,77,54,1313,1032,600
4.84,483,75,52,1319,1036,600
4.85,484,77,56,1325,1040,600
4.86,485,75,54,1330,1044,600
4.87,486,76,55,1336,1048,600
4.88,487,74,53,1341,1051,600
4.89,488,74,54,1347,1056,600
4.9,489,72,52,1351,1060,600
4.91,490,71,51,1358,1065,600
4.92,491,70,50,1362,1068,600
4.93,492,68,49,1369,1073,600
4.94,493,69,50,1373,1076,600
4.95,494,67,49,1380,1081,600
4.96,495,69,51,1384,1084,600
4.97,496,68,49,1390,1089,600
4.98,497,71,51,1396,1092,600
4.99,498,70,50,1401,1096,600
5,499,75,53,1407,1100,600
5.01,500,73,52,1412,1104,600
5.02,501,76,55,1418,1109,600
5.03,502,74,54,1423,1112,600
5.04,503,76,56,1429,1117,600
5.05,504,75,55,1434,1120,600
5.06,505,75,55,1440,1125,600
5.07,506,73,54,1445,1128,600
5.08,507,72,54,1451,1133,600
5.09,508,71,52,1456,1136,600
5.1,509,70,51,1462,1141,600
5.11,510,71,52,1467,1145,600
5.12,511,69,51,1473,1150,600
5.13,512,71,51,1478,1153,600
5.14,513,70,50,1484,1158,600
5.15,514,73,52,1489,1161,600
5.16,515,71,51,1495,1166,600
5.17,516,75,54,1500,1169,600
5.18,517,73,52,1506,1173,600
5.19,518,76,56,1511,1177,600
5.2,519,74,54,1517,1181,600
5.21,520,76,55,1522,1185,600
5.22,521,74,54,1527,1189,600
5.23,522,74,55,1533,1194,600
5.24,523,72,54,1538,1197,600
5.25,524,72,53,1544,1202,600
5.26,525,71,52,1549,1205,600
5.27,526,70,51,1555,1210,600
5.28,527,71,51,1560,1213,600
5.29,528,70,49,1566,1218,600
5.3,529,71,50,1571,1221,600
5.31,530,70,49,1577,1226,600
5.32,531,73,50,1582,1229,600
5.33,532,71,49,1588,1234,600
5.34,533,75,52,1593,1238,600
5.35,534,73,51,1599,1242,600
5.36,535,77,54,1604,1246,600
5.37,536,75,53,1610,1250,600
5.38,537,77,56,1615,1254,600
5.39,538,75,55,1621,1258,600
5.4,539,76,56,1627,1262,600
5.41,540,73,55,1632,1266,600
5.42,541,73,55,1638,1270,600
5.43,542,71,53,1642,1274,600
5.44,543,71,52,1649,1279,600
5.45,544,70,51,1653,1282,600
5.46,545,68,50,1660,1287,600
5.47,546,69,51,1664,1290,600
5.48,547,68,50,1670,1295,600
5.49,548,70,51,1675,1298,600
5.5,549,68,50,1681,1303,600
5.51,550,72,52,1687,1307,600
5.52,551,71,51,1692,1311,600
5.53,552,75,54,1698,1315,600
5.54,553,73,53,1703,1319,600
5.55,554,76,56,1709,1323,600
5.56,555,74,54,1714,1327,600
5.57,556,75,56,1720,1331,600
5.58,557,74,54,1725,1335,600
5.59,558,74,55,1731,1339,600
5.6,559,72,53,1736,1343,600
5.61,560,71,53,1742,1347,600
5.62,561,71,52,1747,1351,600
5.63,562,69,51,1753,1355,600
5.64,563,70,51,1758,1359,600
5.65,564,69,50,1764,1363,600
5.66,565,71,52,1769,1367,600
5.67,566,70,51,1775,1371,600
5.68,567,72,53,1780,1375,600
5.69,568,71,52,1786,1379,600
5.7,569,74,56,1791,1383,600
5.71,570,72,54,1797,1387,600
5.72,571,76,58,1802,1392,600
5.73,572,73,56,1808,1395,600
5.74,573,75,57,1813,1400,600
5.75,574,73,55,1818,1403,600
5.76,575,74,55,1824,1408,600
5.77,576,72,53,1829,1411,600
5.78,577,72,53,1835,1415,600
5.79,578,71,52,1840,1419,600
5.8,579,70,51,1846,1424,600
5.81,580,71,50,1851,1427,600
5.82,581,69,49,1857,1432,600
5.83,582,71,51,1862,1436,600
5.84,583,70,50,1868,1440,600
5.85,584,72,52,1873,1444,600
5.86,585,71,51,1879,1448,600
5.87,586,74,54,1884,1452,600
5.88,587,73,52,1890,1456,600
5.89,588,76,56,1895,1460,600
5.9,589,75,54,1901,1464,600
5.91,590,77,57,1906,1469,600
5.92,591,75,55,1912,1472,600
5.93,592,75,56,1918,1477,600
5.94,593,73,53,1923,1480,600
5.95,594,73,53,1929,1485,600
5.96,595,72,52,1934,1488,600
5.97,596,71,51,1940,1492,600
5.98,597,70,50,1944,1496,600
5.99,598,69,49,1951,1500,600
6,599,70,50,1955,1504,600
6.01,600,68,49,1962,1509,800
6.02,601,71,52,1967,1513,800
6.03,602,70,52,1974,1518,800
6.04,603,75,55,1980,1523,800
6.05,604,76,55,1987,1529,800
6.06,605,81,60,1995,1533,800
6.07,606,81,60,2002,1539,800
6.08,607,88,66,2010,1544,800
6.09,608,89,66,2017,1550,800
6.1,609,94,69,2025,1555,800
6.11,610,96,69,2033,1560,800
6.12,611,98,71,2041,1566,800
6.13,612,99,71,2047,1571,800
6.14,613,99,72,2056,1577,800
6.15,614,100,72,2063,1582,800
6.16,615,99,71,2071,1588,800
6.17,616,101,73,2078,1593,800
6.18,617,99,71,2086,1599,800
6.19,618,102,73,2094,1604,800
6.2,619,100,72,2102,1610,800
6.21,620,104,75,2109,1615,800
6.22,621,101,73,2118,1621,800
6.23,622,105,75,2125,1626,800
6.24,623,103,73,2133,1632,800
6.25,624,106,75,2140,1637,800
6.26,625,103,73,2148,1643,800
6.27,626,105,75,2156,1649,800
6.28,627,102,72,2163,1654,800
6.29,628,103,73,2171,1659,800
6.3,629,102,71,2179,1664,800
6.31,630,101,71,2187,1670,800
6.32,631,102,70,2194,1675,800
6.33,632,101,70,2203,1682,800
6.34,633,102,70,2209,1686,800
6.35,634,100,69,2218,1692,800
6.36,635,103,70,2225,1697,800
6.37,636,101,69,2233,1703,800
6.38,637,104,72,2240,1709,800
6.39,638,102,71,2248,1714,800
6.4,639,105,74,2256,1720,800
6.41,640,103,72,2264,1725,800
6.42,641,106,75,2271,1731,800
6.43,642,103,73,2279,1736,800
6.44,643,106,75,2287,1742,800
6.45,644,103,73,2294,1747,800
6.46,645,104,73,2302,1753,800
6.47,646,102,71,2310,1758,800
6.48,647,102,71,2318,1764,800
6.49,648,102,70,2325,1769,800
6.5,649,101,70,2333,1775,800
6.51,650,102,70,2340,1780,800
6.52,651,100,69,2349,1786,800
6.53,652,103,71,2356,1791,800
6.54,653,101,69,2364,1797,800
6.55,654,104,72,2371,1802,800
6.56,655,102,71,2379,1808,800
6.57,656,106,74,2387,1813,800
6.58,657,103,71,2394,1819,800
6.59,658,106,74,2402,1824,800
6.6,659,104,72,2410,1830,800
6.61,660,106,74,2418,1835,800
6.62,661,103,72,2425,1840,800
6.63,662,105,73,2433,1846,800
6.64,663,102,71,2440,1851,800
6.65,664,102,71,2448,1857,800
6.66,665,102,71,2456,1862,800
6.67,666,101,70,2464,1868,800
6.68,667,102,71,2471,1873,800
6.69,668,101,70,2479,1879,800
6.7,669,102,71,2486,1884,800
6.71,670,100,70,2495,1890,800
6.72,671,103,72,2502,1895,800
6.73,672,101,71,2511,1901,800
6.74,673,105,74,2517,1906,800
6.75,674,103,72,2526,1912,800
6.76,675,106,75,2533,1917,800
6.77,676,104,73,2541,1923,800
6.78,677,106,75,2549,1928,800
6.79,678,104,74,2556,1934,800
6.8,679,106,75,2564,1939,800
6.81,680,103,73,2572,1944,800
6.82,681,104,74,2580,1950,800
6.83,682,102,73,2587,1956,800
6.84,683,102,73,2596,1962,800
6.85,684,102,72,2603,1966,800
6.86,685,101,71,2611,1972,800
6.87,686,103,72,2618,1977,800
6.88,687,101,71,2627,1983,800
6.89,688,103,73,2633,1989,800
6.9,689,101,72,2642,1994,800
6.91,690,104,74,2649,1999,800
6.92,691,102,72,2657,2005,800
6.93,692,106,75,2665,2010,800
6.94,693,104,73,2673,2016,800
6.95,694,107,76,2680,2022,800
6.96,695,104,74,2688,2027,800
6.97,696,106,75,2696,2033,800
6.98,697,104,73,2704,2038,800
6.99,698,105,74,2712,2044,800
7,699,103,72,2719,2049,800
7.01,700,103,73,2728,2055,800
7.02,701,102,72,2734,2060,800
7.03,702,101,71,2743,2066,800
7.04,703,102,72,2750,2071,800
7.05,704,100,71,2759,2077,800
7.06,705,102,73,2765,2082,800
7.07,706,101,72,2774,2088,800
7.08,707,104,74,2781,2093,800
7.09,708,102,72,2789,2099,800
7.1,709,105,75,2797,2104,800
7.11,710,103,73,2805,2110,800
7.12,711,106,76,2812,2115,800
7.13,712,104,74,2820,2121,800
7.14,713,106,75,2828,2126,800
7.15,714,104,73,2835,2131,800
7.16,715,105,74,2844,2137,800
7.17,716,103,72,2850,2142,800
7.18,717,103,73,2859,2148,800
7.19,718,102,72,2866,2153,800
7.2,719,101,71,2874,2159,800
7.21,720,101,72,2881,2164,800
7.22,721,100,71,2889,2170,800
7.23,722,101,73,2896,2175,800
7.24,723,100,72,2905,2181,800
7.25,724,102,74,2912,2186,800
7.26,725,100,72,2920,2192,800
7.27,726,104,75,2927,2197,800
7.28,727,102,73,2935,2203,800
7.29,728,105,76,2943,2208,800
7.3,729,103,75,2951,2214,800
7.31,730,106,76,2958,2219,800
7.32,731,103,74,2966,2225,800
7.33,732,105,76,2974,2230,800
7.34,733,102,74,2981,2236,800
7.35,734,103,74,2989,2242,800
7.36,735,102,73,2996,2247,800
7.37,736,102,73,3005,2252,800
7.38,737,102,73,3012,2257,800
7.39,738,101,72,3020,2264,800
7.4,739,102,73,3027,2269,800
7.41,740,100,71,3036,2275,800
7.42,741,103,73,3043,2279,800
7.43,742,101,71,3051,2285,800
7.44,743,104,74,3058,2290,800
7.45,744,102,73,3066,2296,800
7.46,745,105,76,3073,2302,800
7.47,746,103,74,3081,2307,800
7.48,747,106,76,3089,2313,800
7.49,748,104,74,3097,2318,800
7.5,749,106,75,3105,2324,800
7.51,750,103,74,3113,2329,800
7.52,751,104,75,3120,2335,800
7.53,752,103,73,3128,2339,800
7.54,753,103,73,3136,2346,800
7.55,754,102,72,3143,2350,800
7.56,755,101,72,3152,2357,800
7.57,756,102,72,3158,2361,800
7.58,757,101,71,3167,2368,800
7.59,758,103,73,3174,2372,800
7.6,759,101,71,3183,2379,800
7.61,760,104,73,3190,2383,800
7.62,761,102,72,3198,2390,800
7.63,762,106,75,3205,2394,800
7.64,763,104,73,3213,2401,800
7.65,764,107,75,3221,2405,800
7.66,765,105,73,3229,2411,800
7.67,766,108,75,3237,2417,800
7.68,767,104,73,3245,2422,800
7.69,768,105,75,3252,2428,800
7.7,769,103,73,3260,2433,800
7.71,770,104,73,3268,2439,800
7.72,771,103,72,3275,2444,800
7.73,772,102,72,3284,2450,800
7.74,773,103,72,3290,2455,800
7.75,774,101,72,3299,2461,800
7.76,775,102,73,3306,2466,800
7.77,776,100,71,3314,2472,800
7.78,777,103,73,3322,2477,800
7.79,778,102,72,3329,2483,800
7.8,779,105,75,3337,2488,800
7.81,780,103,73,3345,2494,800
7.82,781,106,75,3353,2499,800
7.83,782,104,73,3361,2504,800
7.84,783,107,75,3368,2510,800
7.85,784,104,73,3375,2515,800
7.86,785,106,74,3383,2521,800
7.87,786,104,72,3391,2526,800
7.88,787,104,73,3399,2532,800
7.89,788,103,70,3406,2537,800
7.9,789,103,70,3414,2543,800
7.91,790,103,69,3422,2547,800
7.92,791,101,68,3430,2553,800
7.93,792,103,70,3437,2558,800
7.94,793,101,68,3446,2564,800
7.95,794,103,69,3452,2569,800
7.96,795,101,68,3461,2575,800
7.97,796,104,70,3468,2580,800
7.98,797,103,69,3476,2585,800
7.99,798,106,72,3483,2590,800
8,799,103,70,3492,2596,800
8.01,800,106,73,3499,2601,200
8.02,801,103,70,3507,2607,200
8.03,802,100,68,3513,2610,200
8.04,803,89,61,3517,2613,200
8.05,804,80,56,3520,2616,200
8.06,805,67,48,3523,2617,200
8.07,806,58,44,3525,2619,200
8.08,807,47,36,3526,2620,200
8.09,808,42,32,3528,2622,200
8.1,809,35,29,3529,2622,200
8.11,810,31,26,3531,2624,200
8.12,811,25,23,3532,2625,200
8.13,812,23,22,3534,2627,200
8.14,813,20,19,3535,2628,200
8.15,814,19,19,3537,2629,200
8.16,815,18,17,3538,2630,200
8.17,816,18,17,3539,2632,200
8.18,817,18,18,3540,2633,200
8.19,818,17,17,3542,2635,200
8.2,819,17,18,3543,2636,200
8.21,820,17,17,3544,2637,200
8.22,821,18,18,3545,2638,200
8.23,822,18,18,3546,2640,200
8.24,823,19,19,3548,2641,200
8.25,824,19,19,3549,2642,200
8.26,825,20,20,3551,2644,200
8.27,826,19,19,3552,2644,200
8.28,827,19,19,3553,2646,200
8.29,828,18,19,3554,2647,200
